"Date","Price","Open","High","Low","Vol.","Change %"
"1999-11-08","0.3067","0.3067","0.3067","0.3067","","0.46%"
"1999-11-05","0.3053","0.3053","0.3053","0.3053","","-10.21%"
"1999-11-04","0.3400","0.3400","0.3400","0.3400","","5.59%"
"1999-11-03","0.3220","0.3220","0.3220","0.3220","","8.05%"
"1999-11-02","0.2980","0.2980","0.2980","0.2980","","2.51%"
"1999-11-01","0.2907","0.2907","0.2907","0.2907","","-1.96%"
"1999-10-29","0.2965","0.2965","0.2965","0.2965","","5.89%"
"1999-10-28","0.2800","0.2800","0.2800","0.2800","","-1.27%"
"1999-10-27","0.2836","0.2836","0.2836","0.2836","","0.35%"
"1999-10-26","0.2826","0.2826","0.2826","0.2826","","0.18%"
"1999-10-25","0.2821","0.2821","0.2821","0.2821","","-4.37%"
"1999-10-22","0.2950","0.2950","0.2950","0.2950","","4.91%"
"1999-10-21","0.2812","0.2812","0.2812","0.2812","","-4.35%"
"1999-10-20","0.2940","0.2940","0.2940","0.2940","","0.00%"
"1999-10-19","0.2940","0.2940","0.2940","0.2940","","0.17%"
"1999-10-18","0.2935","0.2935","0.2935","0.2935","","5.16%"
"1999-10-15","0.2791","0.2791","0.2791","0.2791","","-0.21%"
"1999-10-14","0.2797","0.2797","0.2797","0.2797","","0.39%"
"1999-10-13","0.2786","0.2786","0.2786","0.2786","","0.65%"
"1999-10-12","0.2768","0.2768","0.2768","0.2768","","0.65%"
"1999-10-11","0.2750","0.2750","0.2750","0.2750","","0.33%"
"1999-10-08","0.2741","0.2741","0.2741","0.2741","","1.52%"
"1999-10-07","0.2700","0.2700","0.2700","0.2700","","-0.04%"
"1999-10-06","0.2701","0.2701","0.2701","0.2701","","7.61%"
"1999-10-05","0.2510","0.2510","0.2510","0.2510","","-6.59%"
"1999-10-04","0.2687","0.2687","0.2687","0.2687","","-5.39%"
"1999-10-01","0.2840","0.2840","0.2840","0.2840","","5.81%"
"1999-09-30","0.2684","0.2684","0.2684","0.2684","","-0.59%"
"1999-09-29","0.2700","0.2700","0.2700","0.2700","","1.89%"
"1999-09-28","0.2650","0.2650","0.2650","0.2650","","-0.53%"
"1999-09-27","0.2664","0.2664","0.2664","0.2664","","-5.67%"
"1999-09-24","0.2824","0.2824","0.2824","0.2824","","6.69%"
"1999-09-23","0.2647","0.2647","0.2647","0.2647","","-5.70%"
"1999-09-22","0.2807","0.2807","0.2807","0.2807","","0.07%"
"1999-09-21","0.2805","0.2805","0.2805","0.2805","","6.21%"
"1999-09-20","0.2641","0.2641","0.2641","0.2641","","-0.34%"
"1999-09-17","0.2650","0.2650","0.2650","0.2650","","-0.93%"
"1999-09-16","0.2675","0.2675","0.2675","0.2675","","-3.78%"
"1999-09-15","0.2780","0.2780","0.2780","0.2780","","5.58%"
"1999-09-14","0.2633","0.2633","0.2633","0.2633","","-4.95%"
"1999-09-13","0.2770","0.2770","0.2770","0.2770","","5.00%"
"1999-09-10","0.2638","0.2638","0.2638","0.2638","","0.11%"
"1999-09-09","0.2635","0.2635","0.2635","0.2635","","0.04%"
"1999-09-08","0.2634","0.2634","0.2634","0.2634","","0.08%"
"1999-09-07","0.2632","0.2632","0.2632","0.2632","","0.42%"
"1999-09-06","0.2621","0.2621","0.2621","0.2621","","0.31%"
"1999-09-03","0.2613","0.2613","0.2613","0.2613","","-0.61%"
"1999-09-02","0.2629","0.2629","0.2629","0.2629","","0.08%"
"1999-09-01","0.2627","0.2627","0.2627","0.2627","","0.08%"
"1999-08-31","0.2625","0.2625","0.2625","0.2625","","0.31%"
"1999-08-30","0.2617","0.2617","0.2617","0.2617","","1.59%"
"1999-08-27","0.2576","0.2576","0.2576","0.2576","","-1.45%"
"1999-08-26","0.2614","0.2614","0.2614","0.2614","","1.51%"
"1999-08-25","0.2575","0.2575","0.2575","0.2575","","-1.45%"
"1999-08-24","0.2613","0.2613","0.2613","0.2613","","-0.04%"
"1999-08-23","0.2614","0.2614","0.2614","0.2614","","-0.11%"
"1999-08-20","0.2617","0.2617","0.2617","0.2617","","1.91%"
"1999-08-19","0.2568","0.2568","0.2568","0.2568","","-1.34%"
"1999-08-18","0.2603","0.2603","0.2603","0.2603","","0.04%"
"1999-08-17","0.2602","0.2602","0.2602","0.2602","","-4.16%"
"1999-08-16","0.2715","0.2715","0.2715","0.2715","","4.50%"
"1999-08-13","0.2598","0.2598","0.2598","0.2598","","1.41%"
"1999-08-12","0.2562","0.2562","0.2562","0.2562","","5.09%"
"1999-08-11","0.2438","0.2438","0.2438","0.2438","","-6.09%"
"1999-08-10","0.2596","0.2596","0.2596","0.2596","","0.04%"
"1999-08-09","0.2595","0.2595","0.2595","0.2595","","-4.07%"
"1999-08-06","0.2705","0.2705","0.2705","0.2705","","0.00%"
"1999-08-05","0.2705","0.2705","0.2705","0.2705","","4.28%"
"1999-08-04","0.2594","0.2594","0.2594","0.2594","","0.04%"
"1999-08-03","0.2593","0.2593","0.2593","0.2593","","0.19%"
"1999-08-02","0.2588","0.2588","0.2588","0.2588","","0.47%"
"1999-07-30","0.2576","0.2576","0.2576","0.2576","","-0.92%"
"1999-07-29","0.2600","0.2600","0.2600","0.2600","","0.00%"
"1999-07-28","0.2600","0.2600","0.2600","0.2600","","1.96%"
"1999-07-27","0.2550","0.2550","0.2550","0.2550","","-0.97%"
"1999-07-26","0.2575","0.2575","0.2575","0.2575","","0.19%"
"1999-07-23","0.2570","0.2570","0.2570","0.2570","","-0.12%"
"1999-07-22","0.2573","0.2573","0.2573","0.2573","","1.10%"
"1999-07-21","0.2545","0.2545","0.2545","0.2545","","-0.97%"
"1999-07-20","0.2570","0.2570","0.2570","0.2570","","-0.39%"
"1999-07-19","0.2580","0.2580","0.2580","0.2580","","1.57%"
"1999-07-16","0.2540","0.2540","0.2540","0.2540","","0.32%"
"1999-07-15","0.2532","0.2532","0.2532","0.2532","","-0.90%"
"1999-07-14","0.2555","0.2555","0.2555","0.2555","","1.07%"
"1999-07-13","0.2528","0.2528","0.2528","0.2528","","-0.94%"
"1999-07-12","0.2552","0.2552","0.2552","0.2552","","0.31%"
"1999-07-09","0.2544","0.2544","0.2544","0.2544","","0.08%"
"1999-07-08","0.2542","0.2542","0.2542","0.2542","","0.08%"
"1999-07-07","0.2540","0.2540","0.2540","0.2540","","0.04%"
"1999-07-06","0.2539","0.2539","0.2539","0.2539","","0.16%"
"1999-07-05","0.2535","0.2535","0.2535","0.2535","","0.16%"
"1999-07-02","0.2531","0.2531","0.2531","0.2531","","0.08%"
"1999-07-01","0.2529","0.2529","0.2529","0.2529","","0.04%"
"1999-06-30","0.2528","0.2528","0.2528","0.2528","","0.88%"
"1999-06-29","0.2506","0.2506","0.2506","0.2506","","-0.83%"
"1999-06-28","0.2527","0.2527","0.2527","0.2527","","0.44%"
"1999-06-25","0.2516","0.2516","0.2516","0.2516","","-3.60%"
"1999-06-24","0.2610","0.2610","0.2610","0.2610","","3.78%"
"1999-06-23","0.2515","0.2515","0.2515","0.2515","","-3.45%"
"1999-06-22","0.2605","0.2605","0.2605","0.2605","","3.74%"
"1999-06-21","0.2511","0.2511","0.2511","0.2511","","0.00%"
"1999-06-18","0.2511","0.2511","0.2511","0.2511","","0.08%"
"1999-06-17","0.2509","0.2509","0.2509","0.2509","","-2.94%"
"1999-06-16","0.2585","0.2585","0.2585","0.2585","","8.52%"
"1999-06-15","0.2382","0.2382","0.2382","0.2382","","-0.04%"
"1999-06-14","0.2383","0.2383","0.2383","0.2383","","-7.81%"
"1999-06-11","0.2585","0.2585","0.2585","0.2585","","8.70%"
"1999-06-10","0.2378","0.2378","0.2378","0.2378","","0.00%"
"1999-06-09","0.2378","0.2378","0.2378","0.2378","","0.08%"
"1999-06-08","0.2376","0.2376","0.2376","0.2376","","-7.37%"
"1999-06-07","0.2565","0.2565","0.2565","0.2565","","0.20%"
"1999-06-04","0.2560","0.2560","0.2560","0.2560","","3.23%"
"1999-06-03","0.2480","0.2480","0.2480","0.2480","","5.22%"
"1999-06-02","0.2357","0.2357","0.2357","0.2357","","0.30%"
"1999-06-01","0.2350","0.2350","0.2350","0.2350","","-0.04%"
"1999-05-31","0.2351","0.2351","0.2351","0.2351","","0.09%"
"1999-05-28","0.2349","0.2349","0.2349","0.2349","","0.09%"
"1999-05-27","0.2347","0.2347","0.2347","0.2347","","0.38%"
"1999-05-26","0.2338","0.2338","0.2338","0.2338","","0.04%"
"1999-05-25","0.2337","0.2337","0.2337","0.2337","","-7.26%"
"1999-05-24","0.2520","0.2520","0.2520","0.2520","","0.20%"
"1999-05-21","0.2515","0.2515","0.2515","0.2515","","0.60%"
"1999-05-20","0.2500","0.2500","0.2500","0.2500","","2.04%"
"1999-05-19","0.2450","0.2450","0.2450","0.2450","","0.78%"
"1999-05-18","0.2431","0.2431","0.2431","0.2431","","0.00%"
"1999-05-17","0.2431","0.2431","0.2431","0.2431","","-0.04%"
"1999-05-14","0.2432","0.2432","0.2432","0.2432","","-3.68%"
"1999-05-13","0.2525","0.2525","0.2525","0.2525","","4.12%"
"1999-05-12","0.2425","0.2425","0.2425","0.2425","","0.00%"
"1999-05-11","0.2425","0.2425","0.2425","0.2425","","0.00%"
"1999-05-10","0.2425","0.2425","0.2425","0.2425","","-0.04%"
"1999-05-07","0.2426","0.2426","0.2426","0.2426","","1.08%"
"1999-05-06","0.2400","0.2400","0.2400","0.2400","","0.00%"
"1999-05-05","0.2400","0.2400","0.2400","0.2400","","-3.42%"
"1999-05-04","0.2485","0.2485","0.2485","0.2485","","2.47%"
"1999-05-03","0.2425","0.2425","0.2425","0.2425","","-2.22%"
"1999-04-30","0.2480","0.2480","0.2480","0.2480","","2.10%"
"1999-04-29","0.2429","0.2429","0.2429","0.2429","","-1.66%"
"1999-04-28","0.2470","0.2470","0.2470","0.2470","","1.90%"
"1999-04-27","0.2424","0.2424","0.2424","0.2424","","-1.46%"
"1999-04-26","0.2460","0.2460","0.2460","0.2460","","0.00%"
"1999-04-23","0.2460","0.2460","0.2460","0.2460","","0.20%"
"1999-04-22","0.2455","0.2455","0.2455","0.2455","","0.00%"
"1999-04-21","0.2455","0.2455","0.2455","0.2455","","1.61%"
"1999-04-20","0.2416","0.2416","0.2416","0.2416","","0.04%"
"1999-04-19","0.2415","0.2415","0.2415","0.2415","","0.12%"
"1999-04-16","0.2412","0.2412","0.2412","0.2412","","-1.15%"
"1999-04-15","0.2440","0.2440","0.2440","0.2440","","1.20%"
"1999-04-14","0.2411","0.2411","0.2411","0.2411","","-1.19%"
"1999-04-13","0.2440","0.2440","0.2440","0.2440","","1.29%"
"1999-04-12","0.2409","0.2409","0.2409","0.2409","","-0.86%"
"1999-04-09","0.2430","0.2430","0.2430","0.2430","","0.00%"
"1999-04-08","0.2430","0.2430","0.2430","0.2430","","0.41%"
"1999-04-07","0.2420","0.2420","0.2420","0.2420","","0.58%"
"1999-04-06","0.2406","0.2406","0.2406","0.2406","","0.00%"
"1999-04-05","0.2406","0.2406","0.2406","0.2406","","0.00%"
"1999-04-02","0.2406","0.2406","0.2406","0.2406","","0.00%"
"1999-04-01","0.2406","0.2406","0.2406","0.2406","","0.12%"
"1999-03-31","0.2403","0.2403","0.2403","0.2403","","0.00%"
"1999-03-30","0.2403","0.2403","0.2403","0.2403","","0.04%"
"1999-03-29","0.2402","0.2402","0.2402","0.2402","","0.00%"
"1999-03-26","0.2402","0.2402","0.2402","0.2402","","0.08%"
"1999-03-25","0.2400","0.2400","0.2400","0.2400","","-0.21%"
"1999-03-24","0.2405","0.2405","0.2405","0.2405","","0.63%"
"1999-03-23","0.2390","0.2390","0.2390","0.2390","","-0.21%"
"1999-03-22","0.2395","0.2395","0.2395","0.2395","","-0.21%"
"1999-03-19","0.2400","0.2400","0.2400","0.2400","","0.50%"
"1999-03-18","0.2388","0.2388","0.2388","0.2388","","0.04%"
"1999-03-17","0.2387","0.2387","0.2387","0.2387","","0.25%"
"1999-03-16","0.2381","0.2381","0.2381","0.2381","","0.21%"
"1999-03-15","0.2376","0.2376","0.2376","0.2376","","-0.17%"
"1999-03-12","0.2380","0.2380","0.2380","0.2380","","0.42%"
"1999-03-11","0.2370","0.2370","0.2370","0.2370","","0.00%"
"1999-03-10","0.2370","0.2370","0.2370","0.2370","","0.00%"
"1999-03-09","0.2370","0.2370","0.2370","0.2370","","-0.63%"
"1999-03-08","0.2385","0.2385","0.2385","0.2385","","0.00%"
"1999-03-05","0.2385","0.2385","0.2385","0.2385","","1.27%"
"1999-03-04","0.2355","0.2355","0.2355","0.2355","","-0.21%"
"1999-03-03","0.2360","0.2360","0.2360","0.2360","","0.00%"
"1999-03-02","0.2360","0.2360","0.2360","0.2360","","0.43%"
"1999-03-01","0.2350","0.2350","0.2350","0.2350","","0.00%"
"1999-02-26","0.2350","0.2350","0.2350","0.2350","","-0.42%"
"1999-02-25","0.2360","0.2360","0.2360","0.2360","","0.21%"
"1999-02-24","0.2355","0.2355","0.2355","0.2355","","0.00%"
"1999-02-23","0.2355","0.2355","0.2355","0.2355","","-1.05%"
"1999-02-22","0.2380","0.2380","0.2380","0.2380","","1.28%"
"1999-02-19","0.2350","0.2350","0.2350","0.2350","","-0.63%"
"1999-02-18","0.2365","0.2365","0.2365","0.2365","","0.64%"
"1999-02-17","0.2350","0.2350","0.2350","0.2350","","0.00%"
"1999-02-16","0.2350","0.2350","0.2350","0.2350","","0.43%"
"1999-02-15","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-02-12","0.2340","0.2340","0.2340","0.2340","","-1.06%"
"1999-02-11","0.2365","0.2365","0.2365","0.2365","","0.00%"
"1999-02-10","0.2365","0.2365","0.2365","0.2365","","1.07%"
"1999-02-09","0.2340","0.2340","0.2340","0.2340","","-0.43%"
"1999-02-08","0.2350","0.2350","0.2350","0.2350","","0.43%"
"1999-02-05","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-02-04","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-02-03","0.2340","0.2340","0.2340","0.2340","","-0.51%"
"1999-02-02","0.2352","0.2352","0.2352","0.2352","","0.94%"
"1999-02-01","0.2330","0.2330","0.2330","0.2330","","-0.43%"
"1999-01-29","0.2340","0.2340","0.2340","0.2340","","-0.43%"
"1999-01-28","0.2350","0.2350","0.2350","0.2350","","0.43%"
"1999-01-27","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-01-26","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-01-25","0.2340","0.2340","0.2340","0.2340","","-0.64%"
"1999-01-22","0.2355","0.2355","0.2355","0.2355","","0.64%"
"1999-01-21","0.2340","0.2340","0.2340","0.2340","","-0.34%"
"1999-01-20","0.2348","0.2348","0.2348","0.2348","","0.34%"
"1999-01-19","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-01-18","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-01-15","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-01-14","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-01-13","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-01-12","0.2340","0.2340","0.2340","0.2340","","0.00%"
"1999-01-11","0.2340","0.2340","0.2340","0.2340","","0.43%"
"1999-01-08","0.2330","0.2330","0.2330","0.2330","","0.00%"
"1999-01-07","0.2330","0.2330","0.2330","0.2330","","0.00%"
"1999-01-06","0.2330","0.2330","0.2330","0.2330","","0.00%"
"1999-01-05","0.2330","0.2330","0.2330","0.2330","","-0.21%"
"1999-01-04","0.2335","0.2335","0.2335","0.2335","","0.43%"
"1998-12-31","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-30","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-29","0.2325","0.2325","0.2325","0.2325","","-0.43%"
"1998-12-28","0.2335","0.2335","0.2335","0.2335","","0.43%"
"1998-12-25","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-24","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-23","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-22","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-21","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-18","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-17","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-16","0.2325","0.2325","0.2325","0.2325","","-1.06%"
"1998-12-15","0.2350","0.2350","0.2350","0.2350","","1.08%"
"1998-12-14","0.2325","0.2325","0.2325","0.2325","","0.00%"
"1998-12-11","0.2325","0.2325","0.2325","0.2325","","-0.43%"
"1998-12-10","0.2335","0.2335","0.2335","0.2335","","-0.21%"
"1998-12-09","0.2340","0.2340","0.2340","0.2340","","0.65%"
"1998-12-08","0.2325","0.2325","0.2325","0.2325","","-0.30%"
"1998-12-07","0.2332","0.2332","0.2332","0.2332","","0.09%"
"1998-12-04","0.2330","0.2330","0.2330","0.2330","","0.22%"
"1998-12-03","0.2325","0.2325","0.2325","0.2325","","0.22%"
"1998-12-02","0.2320","0.2320","0.2320","0.2320","","-0.22%"
"1998-12-01","0.2325","0.2325","0.2325","0.2325","","-0.21%"
"1998-11-30","0.2330","0.2330","0.2330","0.2330","","0.22%"
"1998-11-27","0.2325","0.2325","0.2325","0.2325","","0.22%"
"1998-11-26","0.2320","0.2320","0.2320","0.2320","","-0.43%"
"1998-11-25","0.2330","0.2330","0.2330","0.2330","","-0.09%"
"1998-11-24","0.2332","0.2332","0.2332","0.2332","","0.52%"
"1998-11-23","0.2320","0.2320","0.2320","0.2320","","0.00%"
"1998-11-20","0.2320","0.2320","0.2320","0.2320","","-0.43%"
"1998-11-19","0.2330","0.2330","0.2330","0.2330","","0.43%"
"1998-11-18","0.2320","0.2320","0.2320","0.2320","","0.00%"
"1998-11-17","0.2320","0.2320","0.2320","0.2320","","0.00%"
"1998-11-16","0.2320","0.2320","0.2320","0.2320","","0.00%"
"1998-11-13","0.2320","0.2320","0.2320","0.2320","","-0.22%"
"1998-11-12","0.2325","0.2325","0.2325","0.2325","","0.22%"
"1998-11-11","0.2320","0.2320","0.2320","0.2320","","0.43%"
"1998-11-10","0.2310","0.2310","0.2310","0.2310","","-0.43%"
"1998-11-09","0.2320","0.2320","0.2320","0.2320","","0.00%"
"1998-11-06","0.2320","0.2320","0.2320","0.2320","","0.00%"
"1998-11-05","0.2320","0.2320","0.2320","0.2320","","0.00%"
"1998-11-04","0.2320","0.2320","0.2320","0.2320","","0.22%"
"1998-11-03","0.2315","0.2315","0.2315","0.2315","","0.22%"
"1998-11-02","0.2310","0.2310","0.2310","0.2310","","-0.35%"
"1998-10-30","0.2318","0.2318","0.2318","0.2318","","0.35%"
"1998-10-29","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-28","0.2310","0.2310","0.2310","0.2310","","-0.30%"
"1998-10-27","0.2317","0.2317","0.2317","0.2317","","0.09%"
"1998-10-26","0.2315","0.2315","0.2315","0.2315","","0.22%"
"1998-10-23","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-22","0.2310","0.2310","0.2310","0.2310","","0.04%"
"1998-10-21","0.2309","0.2309","0.2309","0.2309","","-0.04%"
"1998-10-20","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-19","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-16","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-15","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-14","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-13","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-12","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-09","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-08","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-07","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-06","0.2310","0.2310","0.2310","0.2310","","0.65%"
"1998-10-05","0.2295","0.2295","0.2295","0.2295","","-0.65%"
"1998-10-02","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-10-01","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-30","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-29","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-28","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-25","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-24","0.2310","0.2310","0.2310","0.2310","","-1.28%"
"1998-09-23","0.2340","0.2340","0.2340","0.2340","","1.30%"
"1998-09-22","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-21","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-18","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-17","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-16","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-15","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-14","0.2310","0.2310","0.2310","0.2310","","-1.49%"
"1998-09-11","0.2345","0.2345","0.2345","0.2345","","1.52%"
"1998-09-10","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-09","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-08","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-07","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-04","0.2310","0.2310","0.2310","0.2310","","0.04%"
"1998-09-03","0.2309","0.2309","0.2309","0.2309","","-0.04%"
"1998-09-02","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-09-01","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-31","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-28","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-27","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-26","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-25","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-24","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-21","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-20","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-19","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-18","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-17","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-14","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-13","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-12","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-11","0.2310","0.2310","0.2310","0.2310","","0.09%"
"1998-08-10","0.2308","0.2308","0.2308","0.2308","","-0.09%"
"1998-08-07","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-06","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-05","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-04","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-08-03","0.2310","0.2310","0.2310","0.2310","","-0.43%"
"1998-07-31","0.2320","0.2320","0.2320","0.2320","","0.43%"
"1998-07-30","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-07-29","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-07-28","0.2310","0.2310","0.2310","0.2310","","-0.65%"
"1998-07-27","0.2325","0.2325","0.2325","0.2325","","0.43%"
"1998-07-24","0.2315","0.2315","0.2315","0.2315","","0.22%"
"1998-07-23","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-07-22","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-07-21","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-07-20","0.2310","0.2310","0.2310","0.2310","","-0.43%"
"1998-07-17","0.2320","0.2320","0.2320","0.2320","","0.43%"
"1998-07-16","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-07-15","0.2310","0.2310","0.2310","0.2310","","-0.35%"
"1998-07-14","0.2318","0.2318","0.2318","0.2318","","0.13%"
"1998-07-13","0.2315","0.2315","0.2315","0.2315","","0.22%"
"1998-07-10","0.2310","0.2310","0.2310","0.2310","","-0.22%"
"1998-07-09","0.2315","0.2315","0.2315","0.2315","","0.00%"
"1998-07-08","0.2315","0.2315","0.2315","0.2315","","-0.09%"
"1998-07-07","0.2317","0.2317","0.2317","0.2317","","0.00%"
"1998-07-06","0.2317","0.2317","0.2317","0.2317","","0.00%"
"1998-07-03","0.2317","0.2317","0.2317","0.2317","","0.09%"
"1998-07-02","0.2315","0.2315","0.2315","0.2315","","-0.09%"
"1998-07-01","0.2317","0.2317","0.2317","0.2317","","0.00%"
"1998-06-30","0.2317","0.2317","0.2317","0.2317","","0.30%"
"1998-06-29","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-06-26","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-06-25","0.2310","0.2310","0.2310","0.2310","","0.00%"
"1998-06-24","0.2310","0.2310","0.2310","0.2310","","-0.43%"
"1998-06-23","0.2320","0.2320","0.2320","0.2320","","0.87%"
"1998-06-22","0.2300","0.2300","0.2300","0.2300","","-0.22%"
"1998-06-19","0.2305","0.2305","0.2305","0.2305","","0.00%"
"1998-06-18","0.2305","0.2305","0.2305","0.2305","","0.00%"
"1998-06-17","0.2305","0.2305","0.2305","0.2305","","0.00%"
"1998-06-16","0.2305","0.2305","0.2305","0.2305","","0.22%"
"1998-06-15","0.2300","0.2300","0.2300","0.2300","","0.00%"
"1998-06-12","0.2300","0.2300","0.2300","0.2300","","0.00%"
"1998-06-11","0.2300","0.2300","0.2300","0.2300","","-0.43%"
"1998-06-10","0.2310","0.2310","0.2310","0.2310","","0.43%"
"1998-06-09","0.2300","0.2300","0.2300","0.2300","","0.00%"
"1998-06-08","0.2300","0.2300","0.2300","0.2300","","0.00%"
"1998-06-05","0.2300","0.2300","0.2300","0.2300","","-0.73%"
"1998-06-04","0.2317","0.2317","0.2317","0.2317","","0.30%"
"1998-06-03","0.2310","0.2310","0.2310","0.2310","","-0.22%"
"1998-06-02","0.2315","0.2315","0.2315","0.2315","","0.65%"
"1998-06-01","0.2300","0.2300","0.2300","0.2300","","-0.65%"
"1998-05-29","0.2315","0.2315","0.2315","0.2315","","0.22%"
"1998-05-28","0.2310","0.2310","0.2310","0.2310","","0.22%"
"1998-05-27","0.2305","0.2305","0.2305","0.2305","","0.66%"
"1998-05-26","0.2290","0.2290","0.2290","0.2290","","0.00%"
"1998-05-25","0.2290","0.2290","0.2290","0.2290","","0.00%"
"1998-05-22","0.2290","0.2290","0.2290","0.2290","","-0.65%"
"1998-05-21","0.2305","0.2305","0.2305","0.2305","","0.00%"
"1998-05-20","0.2305","0.2305","0.2305","0.2305","","0.22%"
"1998-05-19","0.2300","0.2300","0.2300","0.2300","","0.44%"
"1998-05-18","0.2290","0.2290","0.2290","0.2290","","-0.22%"
"1998-05-15","0.2295","0.2295","0.2295","0.2295","","-0.65%"
"1998-05-14","0.2310","0.2310","0.2310","0.2310","","0.43%"
"1998-05-13","0.2300","0.2300","0.2300","0.2300","","0.22%"
"1998-05-12","0.2295","0.2295","0.2295","0.2295","","0.00%"
"1998-05-11","0.2295","0.2295","0.2295","0.2295","","-0.65%"
"1998-05-08","0.2310","0.2310","0.2310","0.2310","","-0.22%"
"1998-05-07","0.2315","0.2315","0.2315","0.2315","","0.30%"
"1998-05-06","0.2308","0.2308","0.2308","0.2308","","-0.09%"
"1998-05-05","0.2310","0.2310","0.2310","0.2310","","0.22%"
"1998-05-04","0.2305","0.2305","0.2305","0.2305","","0.00%"
"1998-05-01","0.2305","0.2305","0.2305","0.2305","","0.00%"
